CodigoImovel;TipoImovel;SubTipoImovel;TituloImovel;Endereco;Numero;Complemento;Bairro;CEP;Cidade;UF;AreaTotal;AreaUtil;ValorIPTU;PrecoCondominio;PrecoLocacao;PrecoVenda;Ativo;CategoriaImovel;LocalChave;Publicado;Alarme;AndarAlto;AnoConstrucao;AquecimentoEletrico;AquecimentoGas;ArCondicionado;ArmarioAreaDeServico;ArmarioBanheiro;ArmarioCloset;ArmarioCozinha;ArmarioDormitorioEmpregada;ArmarioQuarto;ArmarioSala;ArmarioSuite;Brinquedoteca;Churrasqueira;Churrasqueiras;circuitointernotv;Condominio;Copa;Despensa;Divisoria;DormitorioEmpregada;elevador;ElevadorDeServico;EscritorioArmario;EspacoLeitura;Interfone;jardim;JardimInverno;LajeTecnica;Lavabo;Lavanderia;Madeira;Mezanino;Piscina;piscina_infantil;Piscinas;PisoCeramica;PisoLaminado;PisoPorcelanato;PisoTacoMadeira;pista_skate;Playground;portal_eletronico;PortaoEletronico;Portaria24h;Portaria24Horas;QtdBanheiros;QtdDormitorios;QtdSalas;QtdSuites;QtdVagas;quadra_tenis;QuadraPoliEsportiva;QuartoServico;Sacada;SalaEstar;SalaFitness;SalaGinastica;SalaJantar;salao_jogos;salao_video_cinema;SalaoFestas;salaogourmet;Sauna;sauna_seca;sauna_umida;Seguranca;ServicoCozinha;SPA;TomadaCarroEletrico;Varanda;Vinilico;UnidadeMetrica;Observacao;ObservacoesInternas
AP0001_SMAI;Apartamento;Apartamento padrão;Apartamento para locação, Méier, Rio de Janeiro, RJ;Rua Tenente Costa;117;Térreo;Méier;20775-080;Rio de Janeiro;RJ;21;21;;350;900;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;1;;1;1;1;1;0;0;;;;;;;;;;;;;;;;;1;;;;;;[Table];Exclusivo: SIM
AP0002_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua García Redondo;81;apto 207;Cachambi;20775-170;Rio de Janeiro;RJ;77;77;1155;900;1500;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;1;;; Don Garcia;;;;1;;1;;;;;;;;;;;;;1;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0003_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 2 Quarto Reformado;Rua Capitao Resende;265;apto apto 407;Cachambi;20780-190;Rio de Janeiro;RJ;;58;;443;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0004_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos c/ Dep.;Rua Cachambi;59;bl apto - apto 201;Cachambi;20775-181;Rio de Janeiro;RJ;68;68;662;200;1600;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;2;2;1;0;0;;;1;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0005_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 1 Quarto;Rua Cônego Tobias;158;;Méier;20725-010;Rio de Janeiro;RJ;;42;;400;750;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0006_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos;Praça Avaí;11;bl 1 - apto 204;Cachambi;20775-150;Rio de Janeiro;RJ;;80;963;700;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0007_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 2 Quartos na Tijuca;Rua Henry Ford;220;apto 606;Tijuca;20520-150;Rio de Janeiro;RJ;;79;1335;750;1800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0008_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 3 Quartos;Rua Coração de Maria;354;apto 802;Méier;20775-050;Rio de Janeiro;RJ;;105;187;1330;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0009_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 1 Quarto para Alugar;Rua Oliveira Serpa;57;;Maria da Graça;20785-300;Rio de Janeiro;RJ;;34;;1503;650;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0010_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 1 Quarto Reformado;Rua Honório;909;apto APTO 205;Todos os Santos;20771-421;Rio de Janeiro;RJ;;45;;235;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0011_SMAI;Casa;Casa de vila;Ótima casa com 2 quartos para alugar;Rua Teixeira de Azevedo;312; casa 06;Abolição;20755-260;Rio de Janeiro;RJ;78;78;;;1300;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;1;;;2;2;1;1;1;;;;;;;;;;;;;;;;;1;;;1;;M²;[Table];Exclusivo: SIM
AP0012_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 2 quartos para Alugar;Rua Conselheiro Ferraz;66;bl Bl 01 - apto 606;Lins de Vasconcelos;20710-350;Rio de Janeiro;RJ;;51;;600;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0013_SMAI;Apartamento;Apartamento padrão;Excelente apartamento 3 quartos no Méier;Rua Adriano;300;bl 06 - apto 103;Méier;20735-060;Rio de Janeiro;RJ;;54;;300;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0014_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento em Higienópolis;Rua Aiara;113;;Higienópolis;21050-720;Rio de Janeiro;RJ;;48;;3362;800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0015_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento no Flamengo;Rua Dois de Dezembro;62;apto 104;Flamengo;22220-040;Rio de Janeiro;RJ;;54;1247;680;1900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0016_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 41M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Capitao Resende;370;apto 109;Cachambi;20780-190;Rio de Janeiro;RJ;;41;;665;800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0017_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 78M², ENGENHO NOVO, RIO DE JANEIRO - RJ;Rua Sousa Barros;116;Frente;Engenho Novo;20961-150;Rio de Janeiro;RJ;78;78;;200;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0018_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 85M², MEIER, RIO DE JANEIRO - RJ;Rua Dias da Cruz;202;bl 01 - apto Apto 402;Méier;20720-012;Rio de Janeiro;RJ;;85;162;880;1700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;1;;;;1;;M²;[Table];Exclusivo: SIM
AP0019_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 51M², DEL CASTILHO, RIO DE JANEIRO - RJ;Rua Degas;400;bl 01 - apto 508;Cachambi;20771-580;Rio de Janeiro;RJ;;51;8352;560;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;1;2;0;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0020_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 1Vaga, 60M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Honório;1119;apto 203;Cachambi;20771-421;Rio de Janeiro;RJ;;60;61;500;1100;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;0;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0021_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 64M², MEIER, RIO DE JANEIRO - RJ;Rua Salvador Píres;169;apto 702;Méier;20775-030;Rio de Janeiro;RJ;;64;582;85394;700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0022_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 55M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Cachambi;337;apto 403;Cachambi;20775-181;Rio de Janeiro;RJ;;55;;385;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0023_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 48M², PILARES, RIO DE JANEIRO - RJ;Rua Álvaro de Miranda;502;apto 204;Pilares;20760-000;Rio de Janeiro;RJ;;48;101;265;600;;Inativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0024_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 70M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Augusto Nunes;397;bl Fundos - apto 303;Todos os Santos;20770-270;Rio de Janeiro;RJ;;70;168;287;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0025_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 54M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Adriano;300;bl 10 - apto 203;Méier;20735-060;Rio de Janeiro;RJ;54;54;;310;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0026_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 70M², HIGIENOPOLIS, RIO DE JANEIRO - RJ;Rua José Roberto;49;apto 101;Higienópolis;21050-490;Rio de Janeiro;RJ;70;70;;;1300;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;2;1;0;0;;;;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0027_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Pedro de Carvalho;98;apto 414;Méier;20725-232;Rio de Janeiro;RJ;40;40;;370;1250;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;1;;;;;;M²;[Table];Exclusivo: SIM
AP0028_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação, Cachambi, Rio de Janeiro, RJ;Rua Ferreira de Andrade;29;apto 401;Cachambi;20780-200;Rio de Janeiro;RJ;85;85;1076;11513;700;;Ativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0029_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua de Lazer;159;bl 02 - apto 404;Pilares;20760-230;Rio de Janeiro;RJ;36;36;;300;700;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0030_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 31M², CENTRO, RIO DE JANEIRO - RJ | Condomínio do Edifício Sonata;Rua do Resende;56;de 58 ao fim - lado par;Centro;20231-092;Rio de Janeiro;RJ;31;31;;650;800;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Sonata;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;;;;;;;;;;;;;;;;1;;;;;;M²;[Table];Exclusivo: SIM
AP0031_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Miguel Gama;328;apto 102;Maria da Graça;20785-410;Rio de Janeiro;RJ;43;43;;125;1200;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;1;1;1;0;;;;;;;;;;;;;;;;1;;;;1;;M²;[Table];Exclusivo: SIM
AP0032_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua José Bonifácio;105;apto 101;Todos os Santos;20770-240;Rio de Janeiro;RJ;32;65;645;483;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;1;;;;;;;;;;;;;;;;;1;;;;1;2;1;2;1;;;;;;;;;;;;;;;;1;;;;1;;M²;[Table];Exclusivo: SIM
AP0033_SMAI;Apartamento;Apartamento padrão;Apartamento Próximo ao comércio;Rua Aristides Caire;194;apto 401;Méier;20775-090;Rio de Janeiro;RJ;68;68;703;700;1200;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;1;;;;;;M²;[Table];Exclusivo: SIM
AP0034_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Getulio;75;bl 01 - apto 103;Todos os Santos;20775-000;Rio de Janeiro;RJ;65;65;1055;742;1600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;Condomínio Villa Splendore;;;;;;1;;;;;;;;;;;;;1;;;;;;1;;;;;1;2;1;2;1;;1;;;;;;;;;1;;1;;;1;;;;1;;M²;[Table];Exclusivo: SIM
AP0035_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Praça João Pessoa;9;apto 1106;Centro;20230-140;Rio de Janeiro;RJ;60;60;;520;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0036_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao Santa Mônic;Rua Odilon Araújo;249;bl 01 - apto 303;Cachambi;20775-160;Rio de Janeiro;RJ;90;90;;800;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Odilon Araújo;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;1;;;;1;;M²;[Table];Exclusivo: SIM
AP0037_SMAI;Apartamento;Apartamento padrão;Excelente apartamento para Locação com dois quartos e dependência ao lado do Carmela Dutra, Méier, Rio de Janeiro, RJ;Rua Aquidabã;1117;apto 505;Méier;20720-292;Rio de Janeiro;RJ;87;87;777;994;1100;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;;1;1;;1;;1;1;1;;;;;;;;;1;1;1;;;1;;;;;;;;;;;1;;;;;1;1;;;1;1;2;1;1;1;;;1;;;;;;;;1;;;;;1;1;;;1;;M²;[Table];Exclusivo: SIM
AP0038_SMAI;Apartamento;Apartamento padrão;Apartamento Próximo ao comércio;Estrada Adhemar Bebiano;4800;bl 02 - apto 1008;Inhauma;20766-721;Rio de Janeiro;RJ;52;52;;700;500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;1;;;;;1;2;1;2;1;;1;;;;;;;;;1;;;;;1;;;;;;M²;[Table];Exclusivo: SIM
AP0039_SMAI;Apartamento;Apartamento padrão;Apartamento Próximo ao comércio;Estrada Adhemar Bebiano;4800;bl 03 - apto 108;Inhauma;20766-721;Rio de Janeiro;RJ;52;52;;700;600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;1;;;;;1;2;1;2;1;;1;;;;;;;;;1;;;;;1;;;;;;M²;[Table];Exclusivo: SIM
AP0040_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Getulio;75;bl 2 - apto 707;Todos os Santos;20775-000;Rio de Janeiro;RJ;63;63;1125;836;1600;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;1;1;1;;1;;1;1;1;1;;1;;VILLA SPLENDORE;;;;;1;;;;1;;;;;;;;1;1;;;;1;;;1;;1;;1;1;2;1;2;1;;1;;;;1;;;1;;1;;;;;;1;;;1;;M²;[Table];Exclusivo: SIM
AP0041_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Ferreira de Andrade;136;bl 01 - apto 203;Cachambi;20780-200;Rio de Janeiro;RJ;97;97;115;800;1600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio Marques de Azevedo;;;;1;;1;;;1;;;;;;;;;;;;;;;;1;1;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;1;;;;;;M²;[Table];Exclusivo: SIM
AP0042_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Riachuelo;136;apto 810;Centro;20230-014;Rio de Janeiro;RJ;30;30;;470;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0043_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 55M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Álvares Cabral;425;apto 303;Cachambi;20780-320;Rio de Janeiro;RJ;55;55;665;820;1000;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0044_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 62M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Velinda Mauricio da Fonseca;85;apto 301;Cachambi;20785-210;Rio de Janeiro;RJ;62;62;;100;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0045_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 52M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Augusto Nunes;397;bl Fundos - apto 303;Todos os Santos;20770-270;Rio de Janeiro;RJ;52;52;;390;1100;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;1;2;1;0;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0046_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 60M², MEIER, RIO DE JANEIRO - RJ;Rua Padre Ildefonso Penalba;151;apto 311;Méier;20775-020;Rio de Janeiro;RJ;60;60;;570;650;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;2;1;0;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0047_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 44M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Adriano;300;bl 13 - apto 203;Méier;20735-060;Rio de Janeiro;RJ;44;44;;320;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0048_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 45M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Elisa de Albuquerque;157;bl 03 - apto 101;Todos os Santos;20770-290;Rio de Janeiro;RJ;45;45;;56736;740;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0049_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 55M², MEIER, RIO DE JANEIRO - RJ;Rua Padre Ildefonso Penalba;45;apto 505;Méier;20775-020;Rio de Janeiro;RJ;55;55;604;650;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0050_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 75M², MARIA DA GRACA, RIO DE JANEIRO - RJ;Rua Conde de Azambuja;364;apto 203;Maria da Graça;20785-342;Rio de Janeiro;RJ;75;75;;370;1200;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;2;2;1;0;0;;;;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0051_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 50M², CACHAMBI, RIO DE JANEIRO - RJ;Rua García Redondo;100;bl 02 - apto 1303;Cachambi;20775-170;Rio de Janeiro;RJ;50;50;;56052;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0052_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 61M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Cachambi;533;apto 101;Cachambi;20771-631;Rio de Janeiro;RJ;61;61;;160;1300;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;0;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0053_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 96M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Odilon Araújo;233;apto 101;Cachambi;20775-160;Rio de Janeiro;RJ;96;96;103;776;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0054_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 48M², MEIER, RIO DE JANEIRO - RJ;Rua Padre Ildefonso Penalba;364;apto 103;Méier;20775-020;Rio de Janeiro;RJ;;48;;375;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0055_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 54M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Capitao Resende;408;apto 307;Cachambi;20780-190;Rio de Janeiro;RJ;54;54;;460;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
